date,geography_code,geography_name,age_detailed,sex,ethnicity_group,personal_and_community_development_learning,neighbourhood_learning_in_deprived_communities,family_english_maths_and_language,wider_family_learning,total,ach_total,ach_personal_and_community_development_learning,ach_neighbourhood_learning_in_deprived_communities,ach_family_english_maths_and_language,ach_wider_family_learning
2021/22,E07000167,Ryedale,45-59,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,45-59,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,45-59,Male,Total,20,low,low,low,20,20,20,low,low,low
2021/22,E07000167,Ryedale,45-59,Male,White,20,low,low,low,20,20,20,low,low,low
2021/22,E07000167,Ryedale,45-59,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,45-59,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,45-59,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,45-59,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,45-59,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,45-59,Total,Total,70,low,low,low,70,70,70,low,low,low
2021/22,E07000167,Ryedale,45-59,Total,White,70,low,low,low,70,60,60,low,low,low
2021/22,E07000167,Ryedale,60+,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Female,Total,60,low,low,low,60,50,50,low,low,low
2021/22,E07000167,Ryedale,60+,Female,White,60,low,low,low,60,50,50,low,low,low
2021/22,E07000167,Ryedale,60+,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Male,Total,30,low,low,low,30,30,30,low,low,low
2021/22,E07000167,Ryedale,60+,Male,White,30,low,low,low,30,30,30,low,low,low
2021/22,E07000167,Ryedale,60+,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,60+,Total,Total,90,low,low,low,90,80,80,low,low,low
2021/22,E07000167,Ryedale,60+,Total,White,90,low,low,low,90,80,80,low,low,low
2021/22,E07000167,Ryedale,Total,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Female,Total,180,low,low,low,180,160,160,low,low,low
2021/22,E07000167,Ryedale,Total,Female,White,170,low,low,low,170,160,150,low,low,low
2021/22,E07000167,Ryedale,Total,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Male,Total,70,low,low,low,70,60,60,low,low,low
2021/22,E07000167,Ryedale,Total,Male,White,70,low,low,low,70,60,60,low,low,low
2021/22,E07000167,Ryedale,Total,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Total,Total,Total,240,low,low,low,250,220,220,low,low,low
2021/22,E07000167,Ryedale,Total,Total,White,240,low,low,low,240,220,220,low,low,low
2021/22,E07000167,Ryedale,Under 19,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Female,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Female,White,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Male,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Male,White,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Total,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Under 19,Total,White,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Female,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Female,White,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Male,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Male,White,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Total,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E07000167,Ryedale,Unknown,Total,White,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Female,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,19-24,Female,Total,50,low,low,low,60,50,50,low,low,low
2021/22,E07000168,Scarborough,19-24,Female,White,40,low,low,low,50,40,40,low,low,low
2021/22,E07000168,Scarborough,19-24,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Male,Total,30,low,low,low,30,30,30,low,low,low
2021/22,E07000168,Scarborough,19-24,Male,White,20,low,low,low,30,30,20,low,low,low
2021/22,E07000168,Scarborough,19-24,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,19-24,Total,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,19-24,Total,Total,80,low,low,10,80,80,70,low,low,10
2021/22,E07000168,Scarborough,19-24,Total,White,70,low,low,10,70,70,60,low,low,10
2021/22,E07000168,Scarborough,25-34,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Female,Total,50,low,low,40,90,90,50,low,low,40
2021/22,E07000168,Scarborough,25-34,Female,White,50,low,low,40,80,80,40,low,low,40
2021/22,E07000168,Scarborough,25-34,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Male,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,25-34,Male,Total,30,low,low,low,30,30,30,low,low,low
2021/22,E07000168,Scarborough,25-34,Male,White,20,low,low,low,20,20,20,low,low,low
2021/22,E07000168,Scarborough,25-34,Total,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,25-34,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,25-34,Total,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,25-34,Total,Total,80,low,low,40,120,120,80,low,low,40
2021/22,E07000168,Scarborough,25-34,Total,White,60,low,low,40,100,100,60,low,low,40
2021/22,E07000168,Scarborough,35-44,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Female,Total,80,low,low,20,100,90,70,low,low,20
2021/22,E07000168,Scarborough,35-44,Female,White,70,low,low,20,100,90,60,low,low,20
2021/22,E07000168,Scarborough,35-44,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Male,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,35-44,Male,Total,20,low,low,low,20,20,20,low,low,low
2021/22,E07000168,Scarborough,35-44,Male,White,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,35-44,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,35-44,Total,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E07000168,Scarborough,35-44,Total,Total,90,low,low,30,120,110,90,low,low,30
2021/22,E07000168,Scarborough,35-44,Total,White,80,low,low,30,110,100,80,low,low,30
2021/22,E07000168,Scarborough,45-59,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Female,Total,110,low,low,10,120,100,100,low,low,10
2021/22,E07000168,Scarborough,45-59,Female,White,110,low,low,10,110,100,90,low,low,10
2021/22,E07000168,Scarborough,45-59,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Male,Total,30,low,low,low,30,30,30,low,low,low
2021/22,E07000168,Scarborough,45-59,Male,White,20,low,low,low,20,20,20,low,low,low
2021/22,E07000168,Scarborough,45-59,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,45-59,Total,Total,140,low,low,10,150,130,120,low,low,10
2021/22,E07000168,Scarborough,45-59,Total,White,130,low,low,10,140,120,110,low,low,10
2021/22,E07000168,Scarborough,60+,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Female,Total,90,low,low,low,90,80,80,low,low,low
2021/22,E07000168,Scarborough,60+,Female,White,90,low,low,low,90,80,80,low,low,low
2021/22,E07000168,Scarborough,60+,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E07000168,Scarborough,60+,Male,Total,40,low,low,low,40,40,40,low,low,low
